Agency,SKU,YearMonth,Volume,Avg_Max_Temp,Price,Sales,Promotions,Industry_Volume,Soda_Volume,Easter Day,Good Friday,New Year,Christmas,Labor Day,Independence Day,Revolution Day Memorial,Regional Games ,FIFA U-17 World Cup,Football Gold Cup,Beer Capital,Music Fest,Avg_Population_2017,Avg_Yearly_Household_Income_2017
Agency_31,SKU_04,201503,1316.2125,31.39411765,2070.356369,1719.480826,350.875543,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,181063,102731
Agency_20,SKU_01,201503,5433.048,23.60811966,1338.494801,1105.802672,232.692129,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1825752,102317
Agency_05,SKU_26,201503,0.0,27.10634921,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,3044268,182944
Agency_13,SKU_02,201503,4158.432,23.60811966,1334.62622,1215.645679,118.980541,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1520066,110666
Agency_20,SKU_07,201503,4.8675,23.60811966,1379.897408,1379.897408,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1825752,102317
Agency_05,SKU_21,201503,0.0,27.10634921,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,3044268,182944
Agency_50,SKU_17,201503,0.0,27.10634921,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2057678,144594
Agency_13,SKU_05,201503,1248.03075,23.60811966,1510.66105,1319.30951,191.35154,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1520066,110666
Agency_10,SKU_21,201503,0.0,28.11162791,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1716027,117463
Agency_20,SKU_02,201503,11013.3,23.60811966,1298.263783,1145.412849,152.850934,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1825752,102317
Agency_46,SKU_17,201503,0.0,25.86022727,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1709754,212229
Agency_09,SKU_04,201503,1819.80825,30.93090909,2090.066374,1841.119758,248.946616,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1646094,213511
Agency_20,SKU_05,201503,3659.0415,23.60811966,1515.199444,1281.365066,233.834378,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1825752,102317
Agency_32,SKU_01,201503,2188.512,22.80394737,1275.385154,1212.038457,63.346697,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1199179,126063
Agency_10,SKU_03,201503,2197.14675,28.11162791,1480.764634,1358.168049,122.596585,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1716027,117463
Agency_31,SKU_08,201503,4.3452,31.39411765,1600.262014,1580.558202,19.703812,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,181063,102731
Agency_32,SKU_02,201503,2600.856,22.80394737,1274.274761,1209.110991,65.16377,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1199179,126063
Agency_31,SKU_03,201503,705.987,31.39411765,1439.048799,1252.891967,186.156832,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,181063,102731
Agency_32,SKU_05,201503,2927.1315,22.80394737,1527.205334,1415.501387,111.703947,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1199179,126063
Agency_16,SKU_01,201503,13978.7625,23.60811966,1336.835001,1055.330263,281.504738,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1232242,246911
Agency_35,SKU_03,201503,4.8222,27.54736842,1278.078107,1233.052912,45.025195,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,14138,93105
Agency_44,SKU_03,201503,0.0,22.51526718,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,31613,121781
Agency_16,SKU_07,201503,11.9475,23.60811966,1495.059322,1403.247458,91.811864,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1232242,246911
Agency_19,SKU_01,201503,29.16,28.805,1337.375,1240.740278,96.634722,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48146,122042
Agency_16,SKU_03,201503,155.7486,23.60811966,1398.051011,1291.384895,106.666116,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1232242,246911
Agency_05,SKU_04,201503,5073.3405,27.10634921,1978.094959,1772.677895,205.417064,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,3044268,182944
Agency_25,SKU_01,201503,15.984,28.03956044,1345.9375,1233.330357,112.607143,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,53598,95032
Agency_13,SKU_04,201503,2252.667,23.60811966,2006.333102,1720.371687,285.961415,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1520066,110666
Agency_19,SKU_02,201503,109.944,28.805,1337.375,1197.997852,139.377148,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48146,122042
Agency_25,SKU_02,201503,62.1,28.03956044,1294.18125,1168.153125,126.028125,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,53598,95032
Agency_16,SKU_02,201503,3853.008,23.60811966,1333.594346,1217.725403,115.868943,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1232242,246911
Agency_19,SKU_05,201503,101.8566,28.805,1583.785631,1428.672531,155.1131,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48146,122042
Agency_23,SKU_05,201503,621.6831,28.03956044,1500.557163,1318.450487,182.106676,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,49101,90240
Agency_16,SKU_05,201503,1386.05475,23.60811966,1505.363995,1303.702448,201.661547,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1232242,246911
Agency_04,SKU_01,201503,34.02,22.76538462,1277.390238,1256.379859,21.010379,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,50753,117957
Agency_20,SKU_04,201503,2555.61675,23.60811966,2073.719102,1815.770322,257.94878,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1825752,102317
Agency_04,SKU_02,201503,7.668,22.76538462,1277.896551,1262.988147,14.908404,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,50753,117957
Agency_03,SKU_04,201503,1597.8195,22.76538462,2097.983769,1875.899984,222.083785,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1538040,217280
Agency_23,SKU_04,201503,26.9019,28.03956044,2081.855146,1670.659762,411.195384,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,49101,90240
Agency_27,SKU_01,201503,2772.252,29.83888889,1213.258211,1037.302903,175.955308,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1588818,218862
Agency_04,SKU_05,201503,1.4697,22.76538462,1667.553583,1660.292407,7.261176,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,50753,117957
Agency_32,SKU_04,201503,2870.96325,22.80394737,1824.205328,1647.493409,176.711919,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1199179,126063
Agency_19,SKU_04,201503,177.8976,28.805,2094.93747,1843.283185,251.654285,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48146,122042
Agency_41,SKU_03,201503,938.72175,25.8,1409.994823,1310.381259,99.613564,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1573238,125229
Agency_20,SKU_21,201503,0.0,23.60811966,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1825752,102317
Agency_27,SKU_02,201503,784.836,29.83888889,1236.756553,1080.938446,155.818107,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1588818,218862
Agency_11,SKU_01,201503,574.128,28.11162791,1353.737442,1277.299357,76.438085,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,135561,100461
Agency_03,SKU_32,201503,0.9585,22.76538462,1526.197183,1288.098591,238.098592,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1538040,217280
Agency_27,SKU_05,201503,102.8151,29.83888889,1752.032669,1587.294751,164.737918,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1588818,218862
Agency_11,SKU_02,201503,9.828,28.11162791,1352.149039,1280.269231,71.879808,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,135561,100461
Agency_13,SKU_03,201503,228.7584,23.60811966,1400.433174,1287.292162,113.141012,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1520066,110666
Agency_11,SKU_05,201503,6.7095,28.11162791,1530.901409,1486.317908,44.583501,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,135561,100461
Agency_16,SKU_20,201503,0.0,23.60811966,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1232242,246911
Agency_05,SKU_03,201503,695.1582,27.10634921,1439.969739,1339.411325,100.558414,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,3044268,182944
Agency_27,SKU_06,201503,19.656,29.83888889,1141.836882,1053.265453,88.571429,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1588818,218862
Agency_16,SKU_04,201503,1586.3175,23.60811966,2004.954882,1744.054601,260.900281,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1232242,246911
Agency_04,SKU_04,201503,160.0695,22.76538462,2091.775618,1945.728937,146.046681,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,50753,117957
Agency_23,SKU_03,201503,7.191,28.03956044,1392.351064,1275.852316,116.498748,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,49101,90240
Agency_20,SKU_03,201503,171.5688,23.60811966,1397.718184,1246.676268,151.041916,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1825752,102317
Agency_19,SKU_08,201503,2.8755,28.805,1576.798122,1437.845071,138.953051,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48146,122042
Agency_27,SKU_04,201503,6992.7045,29.83888889,1913.266274,1688.536751,224.729523,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1588818,218862
Agency_32,SKU_03,201503,750.9945,22.80394737,1429.189537,1386.926871,42.262666,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1199179,126063
Agency_19,SKU_03,201503,53.0442,28.805,1462.659575,1322.192381,140.467194,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48146,122042
Agency_03,SKU_03,201503,11408.9025,22.76538462,1425.545164,776.9889987,648.5561653,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1538040,217280
Agency_11,SKU_04,201503,149.7816,28.11162791,2068.818829,1908.7447,160.074129,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,135561,100461
Agency_04,SKU_03,201503,848.87625,22.76538462,1413.020429,1118.874602,294.145827,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,50753,117957
Agency_05,SKU_14,201503,13.4616,27.10634921,2779.771282,2443.450081,336.321201,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,3044268,182944
Agency_23,SKU_21,201503,0.0,28.03956044,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,49101,90240
Agency_13,SKU_20,201503,0.0,23.60811966,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1520066,110666
Agency_27,SKU_08,201503,372.3453,29.83888889,1557.561566,1381.352747,176.208819,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1588818,218862
Agency_20,SKU_23,201503,0.0,23.60811966,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1825752,102317
Agency_27,SKU_03,201503,3373.5945,29.83888889,1431.661883,1236.608852,195.053031,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1588818,218862
Agency_54,SKU_03,201503,187.7274,22.80394737,1453.040808,1429.913405,23.127403,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48332,122313
Agency_59,SKU_05,201503,1699.48425,23.60811966,1519.613149,1356.777757,162.835392,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1219986,218902
Agency_05,SKU_01,201503,22126.605,27.10634921,1348.113198,1043.266955,304.846243,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,3044268,182944
Agency_44,SKU_01,201503,0.0,22.51526718,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,31613,121781
Agency_21,SKU_01,201503,103.248,28.03956044,1345.9375,1245.946429,99.991071,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,26635,130092
Agency_05,SKU_02,201503,1454.868,27.10634921,1325.26007,1171.700935,153.559135,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,3044268,182944
Agency_33,SKU_04,201503,4.7925,29.32857143,2057.774648,1809.439437,248.335211,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,39719,91375
Agency_44,SKU_02,201503,0.0,22.51526718,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,31613,121781
Agency_54,SKU_14,201503,0.0,22.80394737,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48332,122313
Agency_24,SKU_01,201503,6.912,28.03956044,1350.1875,1224.021875,126.165625,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,42122,93027
Agency_05,SKU_05,201503,438.2901,27.10634921,1537.188019,1406.084994,131.103025,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,3044268,182944
Agency_44,SKU_05,201503,0.0,22.51526718,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,31613,121781
Agency_54,SKU_15,201503,0.0,22.80394737,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48332,122313
Agency_21,SKU_02,201503,75.6,28.03956044,1293.402244,1186.604167,106.798077,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,26635,130092
Agency_24,SKU_02,201503,150.984,28.03956044,1299.946765,1173.806653,126.140112,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,42122,93027
Agency_21,SKU_05,201503,268.2522,28.03956044,1498.914297,1348.551196,150.363101,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,26635,130092
Agency_24,SKU_05,201503,589.7331,28.03956044,1505.126164,1343.829929,161.296235,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,42122,93027
Agency_54,SKU_01,201503,91.476,22.80394737,1337.090726,1327.541499,9.549227,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48332,122313
Agency_54,SKU_02,201503,50.328,22.80394737,1334.468197,1308.659846,25.808351,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48332,122313
Agency_54,SKU_05,201503,87.9264,22.80394737,1535.511459,1394.853602,140.657857,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48332,122313
Agency_44,SKU_04,201503,0.0,22.51526718,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,31613,121781
Agency_42,SKU_01,201503,587.412,25.8,1287.97741,1143.325096,144.652314,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,175794,110057
Agency_59,SKU_04,201503,2342.63775,23.60811966,2016.129122,1742.505133,273.623989,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1219986,218902
Agency_42,SKU_02,201503,222.912,25.8,1287.894289,1232.144235,55.750054,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,175794,110057
Agency_42,SKU_05,201503,368.6391,25.8,1665.909926,1453.756454,212.153472,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,175794,110057
Agency_54,SKU_04,201503,93.2301,22.80394737,2063.246198,1949.365805,113.880393,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,48332,122313
Agency_33,SKU_03,201503,5.076,29.32857143,1275.260639,1227.757979,47.50266,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,39719,91375
Agency_34,SKU_22,201503,3.4932,29.44,1817.14939,1782.618731,34.530659,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,12271,97222
Agency_21,SKU_04,201503,26.838,28.03956044,2080.454729,1813.554075,266.900654,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,26635,130092
Agency_24,SKU_04,201503,135.1485,28.03956044,2084.781322,1790.870769,293.910553,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,42122,93027
Agency_33,SKU_18,201503,13.1976,29.32857143,1275.010229,1158.566387,116.443842,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,39719,91375
Agency_42,SKU_04,201503,135.0207,25.8,2088.560054,1889.143731,199.416323,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,175794,110057
Agency_59,SKU_01,201503,11372.6175,23.60811966,1334.279144,1205.610809,128.668335,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1219986,218902
Agency_26,SKU_04,201503,0.3195,27.4375,2051.619719,1846.43662,205.183099,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,32267,91330
Agency_57,SKU_02,201503,4673.16,23.60811966,1315.983645,1192.019315,123.96433,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2212416,187351
Agency_59,SKU_07,201503,22.5675,23.60811966,1531.723729,1410.050848,121.672881,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1219986,218902
Agency_34,SKU_04,201503,1.5975,29.44,1964.429578,1857.287324,107.142254,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,12271,97222
Agency_57,SKU_05,201503,1978.8555,23.60811966,1535.408513,1388.212942,147.195571,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2212416,187351
Agency_59,SKU_02,201503,3793.392,23.60811966,1333.212606,1233.986964,99.225642,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1219986,218902
Agency_58,SKU_17,201503,0.0,23.60811966,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1620969,105857
Agency_58,SKU_02,201503,3994.92,23.60811966,1339.454401,1225.252959,114.201442,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1620969,105857
Agency_21,SKU_03,201503,21.573,28.03956044,1392.43617,1273.288172,119.147998,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,26635,130092
Agency_40,SKU_04,201503,0.0,27.10634921,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,143299,137912
Agency_24,SKU_03,201503,2.1996,28.03956044,1396.976269,1277.338379,119.63789,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,42122,93027
Agency_58,SKU_05,201503,1552.4505,23.60811966,1515.277065,1355.236551,160.040514,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1620969,105857
Agency_07,SKU_03,201503,362.934,28.11162791,1434.558245,1342.221713,92.336532,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1868030,175785
Agency_59,SKU_03,201503,735.4278,23.60811966,1404.850197,1307.227073,97.623124,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1219986,218902
Agency_30,SKU_01,201503,2011.068,28.805,1222.279921,1139.379917,82.900004,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1094349,247220
Agency_10,SKU_01,201503,4479.84,28.11162791,1371.662133,1218.179689,153.482444,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1716027,117463
Agency_34,SKU_03,201503,3.8916,29.44,1277.556661,1249.896508,27.660153,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,12271,97222
Agency_26,SKU_03,201503,0.0,27.4375,1402.819149,1402.819149,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,32267,91330
Agency_35,SKU_04,201503,3.3867,27.54736842,1975.896227,1849.550226,126.346001,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,14138,93105
Agency_45,SKU_01,201503,96.444,33.40666667,1339.737035,1339.737035,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,176318,137609
Agency_21,SKU_21,201503,0.0,28.03956044,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,26635,130092
Agency_03,SKU_01,201503,1990.116,22.76538462,1288.322214,1216.641718,71.680496,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1538040,217280
Agency_26,SKU_18,201503,4.8222,27.4375,1448.794793,1423.421052,25.373741,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,32267,91330
Agency_30,SKU_02,201503,237.6,28.805,1229.919801,1220.524403,9.395398,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1094349,247220
Agency_45,SKU_02,201503,61.236,33.40666667,1339.470349,1339.470349,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,176318,137609
Agency_10,SKU_02,201503,324.108,28.11162791,1371.668432,1210.142822,161.52561,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1716027,117463
Agency_24,SKU_21,201503,0.0,28.03956044,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,42122,93027
Agency_30,SKU_05,201503,210.0393,28.805,1687.98623,1639.424954,48.561276,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1094349,247220
Agency_51,SKU_04,201503,3463.5075,25.86022727,2043.391515,1684.138126,359.253389,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1750152,238870
Agency_45,SKU_05,201503,445.9581,33.40666667,1587.58826,1410.114849,177.473411,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,176318,137609
Agency_10,SKU_05,201503,149.7816,28.11162791,1560.391079,1487.064726,73.326353,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1716027,117463
Agency_35,SKU_32,201503,0.0,27.54736842,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,14138,93105
Agency_57,SKU_04,201503,2816.52,23.60811966,2019.249868,1792.16888,227.080988,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2212416,187351
Agency_03,SKU_02,201503,646.596,22.76538462,1289.589684,1236.079307,53.510377,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1538040,217280
Agency_40,SKU_03,201503,14.805,27.10634921,1467.69187,1393.079407,74.612463,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,143299,137912
Agency_30,SKU_06,201503,9.936,28.805,1252.957201,1252.957201,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1094349,247220
Agency_45,SKU_04,201503,163.8396,33.40666667,2070.154742,1972.052416,98.102326,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,176318,137609
Agency_03,SKU_05,201503,652.8024,22.76538462,1618.011363,1511.873804,106.137559,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1538040,217280
Agency_40,SKU_18,201503,0.0,27.10634921,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,143299,137912
Agency_58,SKU_04,201503,2776.71075,23.60811966,2013.135987,1715.612744,297.523243,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1620969,105857
Agency_57,SKU_01,201503,13030.845,23.60811966,1328.691951,1140.352189,188.339762,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2212416,187351
Agency_51,SKU_01,201503,5757.912,25.86022727,1350.548704,1153.96601,196.582694,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1750152,238870
Agency_57,SKU_07,201503,133.1925,23.60811966,1465.649417,1421.183062,44.466355,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2212416,187351
Agency_30,SKU_04,201503,5016.72525,28.805,2007.604158,1799.982068,207.62209,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1094349,247220
Agency_51,SKU_07,201503,19.0275,25.86022727,1468.576434,1468.576434,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1750152,238870
Agency_60,SKU_01,201503,14351.04,23.60811966,1335.838028,1151.091973,184.746055,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2180611,211936
Agency_59,SKU_17,201503,0.0,23.60811966,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1219986,218902
Agency_58,SKU_01,201503,8445.8175,23.60811966,1338.478245,1146.006684,192.471561,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1620969,105857
Agency_60,SKU_07,201503,104.43,23.60811966,1443.238617,1357.214866,86.023751,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2180611,211936
Agency_51,SKU_02,201503,4959.036,25.86022727,1345.800312,1163.490559,182.309753,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1750152,238870
Agency_58,SKU_07,201503,43.8075,23.60811966,1483.744068,1420.45131,63.292758,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1620969,105857
Agency_51,SKU_03,201503,3807.1695,25.86022727,1497.902426,1371.742756,126.15967,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1750152,238870
Agency_45,SKU_08,201503,6.8373,33.40666667,1595.112873,1595.112873,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,176318,137609
Agency_51,SKU_05,201503,1948.05525,25.86022727,1593.732975,1408.890631,184.842344,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1750152,238870
Agency_07,SKU_21,201503,0.0,28.11162791,0.0,0.0,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1868030,175785
Agency_60,SKU_02,201503,4351.104,23.60811966,1334.439532,1226.759855,107.679677,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2180611,211936
Agency_45,SKU_03,201503,27.072,33.40666667,1432.366357,1432.366357,0.0,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,176318,137609
Agency_60,SKU_05,201503,2027.0355,23.60811966,1520.773053,1319.05085,201.722203,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2180611,211936
Agency_02,SKU_01,201503,5901.876,24.36041667,1244.315024,1164.755455,79.559569,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,3137874,240809
Agency_07,SKU_01,201503,13542.8775,28.11162791,1354.0682,1262.917886,91.150314,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1868030,175785
Agency_30,SKU_08,201503,112.0167,28.805,1597.513438,1566.304103,31.209335,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1094349,247220
Agency_57,SKU_03,201503,904.71225,23.60811966,1404.606794,1292.606958,111.999836,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,2212416,187351
Agency_41,SKU_01,201503,6624.612,25.8,1283.758219,1088.385345,195.372874,515468092,871204688,0,0,0,0,0,0,0,0,0,0,0,1,1573238,125229
